,Unnamed: 0,State,County,TotalPop,UnderEighteen,SixtyFivePlus,PedAshtma,AAshthma,COPD,HeartDisease,EverSmoker,NonWhite,Poverty,LC
625,625,IL,Greene County,13044.0,"2,774","2,551",166.0,889.0,744,961,"4,049",513.0,1772.0,8
626,626,IL,Grundy County,50972.0,"12,902","7,173",774.0,3323.0,"2,489","3,105","14,580",7064.0,2991.0,32
627,627,IL,Hamilton County,8163.0,"1,794","1,783",107.0,549.0,480,628,"2,537",321.0,990.0,5
628,628,IL,Hancock County,17844.0,"3,734","4,134",224.0,1216.0,"1,087","1,429","5,656",710.0,1955.0,11
629,629,IL,Hardin County,3910.0,710,"1,005",42.0,275.0,256,341,"1,300",208.0,778.0,2
630,630,IL,Henderson County,6709.0,"1,215","1,686",72.0,472.0,436,579,"2,226",284.0,748.0,4
631,631,IL,Henry County,49090.0,"10,977","9,981",659.0,3297.0,"2,806","3,640","15,079",4817.0,5558.0,31
632,632,IL,Iroquois County,27604.0,"5,964","5,952",358.0,1869.0,"1,627","2,125","8,617",2815.0,2669.0,17
633,633,IL,Jackson County,57419.0,"10,473","9,017",628.0,4098.0,"2,930","3,583","17,614",14986.0,13868.0,36
634,634,IL,Jasper County,9611.0,"2,210","1,862",132.0,641.0,540,700,"2,926",292.0,972.0,6
635,635,IL,Jefferson County,37820.0,"8,372","7,239",502.0,2552.0,"2,098","2,694","11,529",5502.0,5811.0,24
636,636,IL,Jersey County,21847.0,"4,455","4,260",267.0,1507.0,"1,255","1,620","6,851",957.0,1864.0,13
637,637,IL,Jo Daviess County,21366.0,"4,017","6,004",241.0,1485.0,"1,437","1,928","7,107",1181.0,1656.0,13
638,638,IL,Johnson County,12456.0,"2,303","2,676",138.0,878.0,743,963,"4,005",1448.0,1364.0,7
639,639,IL,Kane County,534216.0,"136,009","73,009",8167.0,34779.0,"25,892","32,243","152,367",231005.0,45180.0,338
640,640,IL,Kankakee County,110024.0,"25,023","18,550",1502.0,7393.0,"5,780","7,307","32,838",30964.0,16873.0,69
641,641,IL,Kendall County,127915.0,"36,412","13,122",2186.0,8031.0,"5,484","6,618","34,245",40412.0,5332.0,80
642,642,IL,Knox County,50112.0,"9,837","10,820",590.0,3481.0,"2,953","3,824","15,875",8666.0,7558.0,31
643,643,IL,Lake County,700832.0,"168,886","99,810",10141.0,46433.0,"35,010","43,798","204,350",273375.0,54353.0,443
644,644,IL,LaSalle County,109430.0,"23,563","20,717",1414.0,7447.0,"6,135","7,888","33,699",16360.0,14384.0,69
645,645,IL,Lawrence County,15765.0,"2,946","2,748",176.0,1115.0,860,"1,083","4,930",2403.0,2326.0,10
646,646,IL,Lee County,34223.0,"6,740","6,708",404.0,2382.0,"1,972","2,539","10,799",4760.0,3148.0,21
647,647,IL,Livingston County,35761.0,"7,672","6,868",460.0,2435.0,"2,006","2,578","11,012",3964.0,4220.0,22
648,648,IL,Logan County,28925.0,"5,599","5,285",336.0,2027.0,"1,593","2,016","9,008",4001.0,2706.0,18
649,649,IL,McDonough County,29955.0,"5,116","5,284",307.0,2162.0,"1,613","2,002","9,421",3672.0,5821.0,18
650,650,IL,McHenry County,308570.0,"72,396","45,024",4347.0,20605.0,"15,816","19,920","91,332",59799.0,18136.0,195
651,651,IL,McLean County,172828.0,"37,136","22,860",2229.0,11877.0,"8,276","10,040","50,773",35797.0,23366.0,109
652,652,IL,Macon County,104712.0,"23,150","20,960",1390.0,7061.0,"5,901","7,612","32,054",24937.0,17557.0,66
653,653,IL,Macoupin County,45313.0,"9,644","9,006",579.0,3089.0,"2,599","3,363","14,082",1834.0,5740.0,28
654,654,IL,Madison County,264461.0,"57,756","45,485",3468.0,17974.0,"14,238","18,085","80,268",40298.0,35925.0,167
655,655,IL,Marion County,37620.0,"8,738","7,408",524.0,2500.0,"2,105","2,722","11,391",3427.0,7154.0,23
656,656,IL,Marshall County,11534.0,"2,301","2,706",138.0,795.0,713,939,"3,705",627.0,1066.0,7
657,657,IL,Mason County,13565.0,"2,819","3,011",169.0,927.0,814,"1,066","4,289",492.0,1948.0,8
658,658,IL,Massac County,14080.0,"3,108","2,957",186.0,948.0,821,"1,072","4,367",1688.0,2377.0,8
659,659,IL,Menard County,12288.0,"2,701","2,378",162.0,830.0,695,897,"3,780",548.0,1092.0,7
660,660,IL,Mercer County,15601.0,"3,338","3,380",200.0,1059.0,924,"1,208","4,888",774.0,1387.0,9
661,661,IL,Monroe County,34335.0,"7,588","6,100",455.0,2323.0,"1,894","2,430","10,493",1263.0,1446.0,21
662,662,IL,Montgomery County,28601.0,"5,739","5,764",344.0,1980.0,"1,653","2,132","8,994",1954.0,3754.0,18
663,663,IL,Morgan County,33976.0,"6,408","6,799",384.0,2389.0,"1,958","2,510","10,774",4103.0,4694.0,21
664,664,IL,Moultrie County,14717.0,"3,739","2,782",224.0,950.0,791,"1,019","4,310",524.0,1373.0,9
665,665,IL,Ogle County,50923.0,"11,420","9,547",685.0,3425.0,"2,837","3,654","15,537",6835.0,4223.0,32
666,666,IL,Peoria County,180621.0,"42,619","30,816",2559.0,11997.0,"9,426","11,931","53,342",54743.0,29227.0,114
667,667,IL,Perry County,21174.0,"4,105","3,945",246.0,1482.0,"1,181","1,502","6,622",3049.0,3327.0,13
668,668,IL,Piatt County,16396.0,"3,697","3,174",221.0,1100.0,923,"1,193","5,011",618.0,1192.0,10
669,669,IL,Pike County,15611.0,"3,486","3,271",209.0,1047.0,900,"1,171","4,806",621.0,2129.0,9
670,670,IL,Pope County,4212.0,511,"1,178",30.0,317.0,298,398,"1,507",398.0,763.0,2
671,671,IL,Pulaski County,5463.0,"1,179","1,224",70.0,369.0,326,428,"1,712",1985.0,1074.0,3
672,672,IL,Putnam County,5740.0,"1,151","1,298",69.0,395.0,350,460,"1,837",490.0,484.0,3
673,673,IL,Randolph County,32106.0,"6,203","5,972",372.0,2249.0,"1,805","2,301","10,082",4881.0,3834.0,20
674,674,IL,Richland County,15763.0,"3,668","3,228",220.0,1045.0,894,"1,162","4,789",790.0,2311.0,9
675,675,IL,Rock Island County,143477.0,"31,963","27,672",1919.0,9664.0,"7,948","10,203","43,632",41412.0,19754.0,90
676,676,IL,St. Clair County,261059.0,"61,073","41,261",3667.0,17418.0,"13,467","16,974","77,183",100558.0,38065.0,164
677,677,IL,Saline County,23906.0,"5,180","4,845",311.0,1620.0,"1,370","1,775","7,395",2074.0,4692.0,15
678,678,IL,Sangamon County,195348.0,"43,347","34,887",2602.0,13202.0,"10,622","13,555","59,249",38619.0,25172.0,123
679,679,IL,Schuyler County,6907.0,"1,255","1,574",75.0,487.0,428,561,"2,257",454.0,778.0,4
680,680,IL,Scott County,4926.0,"1,063",979,63.0,334.0,284,370,"1,533",153.0,499.0,3
681,681,IL,Shelby County,21741.0,"4,642","4,897",278.0,1474.0,"1,305","1,712","6,836",615.0,2191.0,13
682,682,IL,Stark County,5427.0,"1,167","1,210",70.0,367.0,324,424,"1,701",267.0,594.0,3
683,683,IL,Stephenson County,44753.0,"9,559","10,172",573.0,3034.0,"2,703","3,552","14,102",7968.0,5555.0,28
684,684,IL,Tazewell County,132328.0,"29,995","24,831",1801.0,8874.0,"7,283","9,348","40,073",8051.0,12465.0,83
685,685,IL,Union County,16841.0,"3,540","3,597",212.0,1149.0,991,"1,291","5,281",1507.0,2902.0,10
686,686,IL,Vermilion County,76806.0,"18,090","14,856",1086.0,5085.0,"4,239","5,466","23,079",16951.0,14256.0,48
687,687,IL,Wabash County,11549.0,"2,605","2,387",156.0,773.0,660,856,"3,537",751.0,1645.0,7
688,688,IL,Warren County,17032.0,"3,734","3,327",224.0,1152.0,946,"1,214","5,197",2830.0,2069.0,10
689,689,IL,Washington County,13995.0,"2,993","2,815",179.0,952.0,807,"1,046","4,353",530.0,1016.0,8
690,690,IL,Wayne County,16332.0,"3,708","3,517",222.0,1089.0,949,"1,240","5,022",652.0,2234.0,10
691,691,IL,White County,13665.0,"2,988","2,953",179.0,922.0,804,"1,051","4,253",514.0,1637.0,8
692,692,IL,Whiteside County,55626.0,"12,200","11,600",732.0,3754.0,"3,227","4,200","17,233",8678.0,5732.0,35
693,693,IL,Will County,692310.0,"172,143","90,406",10336.0,45481.0,"33,459","41,517","198,663",256365.0,44038.0,438
694,694,IL,Williamson County,67056.0,"14,649","12,713",879.0,4544.0,"3,718","4,766","20,493",7153.0,9356.0,42
695,695,IL,Winnebago County,284081.0,"66,490","49,819",3992.0,18900.0,"15,178","19,357","84,760",89449.0,45006.0,179
696,696,IL,Woodford County,38463.0,"9,248","6,960",555.0,2534.0,"2,073","2,660","11,440",1770.0,2662.0,24
697,697,IN,Adams County,35636.0,"11,154","5,524",970.0,2421.0,"2,275","2,787","11,082",2331.0,4056.0,25
698,698,IN,Allen County,375351.0,"96,407","54,718",8389.0,27608.0,"24,979","29,996","125,724",99590.0,49641.0,268
699,699,IN,Bartholomew County,82753.0,"19,689","13,487",1713.0,6238.0,"5,773","7,018","28,495",15386.0,8238.0,59
700,700,IN,Benton County,8653.0,"2,145","1,543",186.0,647.0,635,777,"2,973",665.0,985.0,6
701,701,IN,Blackford County,11930.0,"2,597","2,580",226.0,928.0,954,"1,194","4,289",546.0,1651.0,8
702,702,IN,Boone County,66999.0,"17,718","8,954",1541.0,4909.0,"4,485","5,289","22,322",6615.0,3585.0,48
703,703,IN,Brown County,15234.0,"2,732","3,668",237.0,1252.0,"1,352","1,691","5,810",687.0,1519.0,10
704,704,IN,Carroll County,20127.0,"4,451","3,949",387.0,1561.0,"1,567","1,932","7,188",1201.0,1756.0,14
705,705,IN,Cass County,37955.0,"8,752","6,753",761.0,2904.0,"2,816","3,437","13,315",7967.0,5004.0,27
706,706,IN,Clark County,117360.0,"26,376","18,524",2295.0,9035.0,"8,391","10,083","41,222",20078.0,12975.0,84
707,707,IN,Clay County,26170.0,"6,024","4,675",524.0,2004.0,"1,952","2,382","9,194",1037.0,3545.0,18
708,708,IN,Clinton County,32250.0,"8,454","5,379",735.0,2361.0,"2,254","2,749","10,814",5917.0,3732.0,23
709,709,IN,Crawford County,10558.0,"2,275","2,061",197.0,828.0,840,"1,029","3,811",428.0,1654.0,7
710,710,IN,Daviess County,33147.0,"9,712","5,080",845.0,2318.0,"2,154","2,624","10,594",2865.0,3752.0,23
711,711,IN,Dearborn County,49568.0,"11,062","8,779",962.0,3846.0,"3,786","4,586","17,638",1880.0,4577.0,35
712,712,IN,Decatur County,26794.0,"6,555","4,485",570.0,2012.0,"1,926","2,337","9,211",1350.0,3077.0,19
713,713,IN,DeKalb County,43226.0,"10,461","7,019",910.0,3257.0,"3,085","3,728","14,892",2155.0,4309.0,31
714,714,IN,Delaware County,114772.0,"21,074","19,672",1833.0,9194.0,"8,142","9,985","41,910",15212.0,23799.0,82
715,715,IN,Dubois County,42565.0,"10,277","7,430",894.0,3217.0,"3,144","3,825","14,755",4214.0,3155.0,30
716,716,IN,Elkhart County,205560.0,"56,565","30,282",4922.0,14749.0,"13,492","16,275","67,254",52263.0,23202.0,147
717,717,IN,Fayette County,23047.0,"4,974","4,700",432.0,1795.0,"1,798","2,234","8,270",1048.0,3280.0,16
718,718,IN,Floyd County,77781.0,"17,609","12,549",1532.0,5988.0,"5,656","6,799","27,356",9564.0,7231.0,55
719,719,IN,Fountain County,16351.0,"3,568","3,282",310.0,1272.0,"1,279","1,583","5,859",812.0,1799.0,11
720,720,IN,Franklin County,22736.0,"5,231","4,187",455.0,1746.0,"1,737","2,121","8,025",820.0,1939.0,16
721,721,IN,Fulton County,20092.0,"4,700","3,920",409.0,1528.0,"1,517","1,881","7,033",1674.0,2684.0,14
722,722,IN,Gibson County,33452.0,"7,845","5,876",682.0,2547.0,"2,469","3,009","11,678",2114.0,3460.0,24
723,723,IN,Grant County,65936.0,"13,607","12,674",1184.0,5177.0,"4,985","6,164","23,767",9951.0,12140.0,47
724,724,IN,Greene County,32006.0,"7,019","6,248",610.0,2492.0,"2,511","3,086","11,473",1103.0,4423.0,23
725,725,IN,Hamilton County,330086.0,"89,053","40,862",7749.0,23993.0,"21,480","25,129","108,861",54838.0,13797.0,236
726,726,IN,Hancock County,76351.0,"17,861","12,405",1554.0,5826.0,"5,551","6,681","26,635",5977.0,4236.0,54
727,727,IN,Harrison County,40350.0,"9,092","7,142",791.0,3118.0,"3,054","3,706","14,297",1870.0,3690.0,29
728,728,IN,Hendricks County,167009.0,"41,780","23,141",3635.0,12441.0,"11,278","13,372","56,582",27120.0,9657.0,120
729,729,IN,Henry County,48271.0,"9,877","9,134",859.0,3817.0,"3,733","4,575","17,525",3149.0,6434.0,34
730,730,IN,Howard County,82366.0,"18,680","16,056",1625.0,6321.0,"6,249","7,739","29,080",12346.0,9942.0,58
731,731,IN,Huntington County,36240.0,"7,812","6,230",679.0,2826.0,"2,696","3,267","12,933",1985.0,3532.0,25
732,732,IN,Jackson County,44111.0,"10,835","7,218",942.0,3306.0,"3,133","3,795","15,120",5343.0,5183.0,31
733,733,IN,Jasper County,33370.0,"7,744","5,872",673.0,2544.0,"2,446","2,987","11,662",2849.0,3037.0,23
734,734,IN,Jay County,20764.0,"5,303","3,711",461.0,1538.0,"1,514","1,855","7,066",1099.0,2653.0,14
735,735,IN,Jefferson County,32208.0,"6,564","5,796",571.0,2547.0,"2,444","2,977","11,670",2363.0,4663.0,23
736,736,IN,Jennings County,27611.0,"6,361","4,539",553.0,2121.0,"2,044","2,456","9,703",1426.0,4026.0,19
737,737,IN,Johnson County,156225.0,"38,713","22,769",3369.0,11642.0,"10,548","12,629","53,004",17578.0,11784.0,112
738,738,IN,Knox County,36895.0,"7,921","6,582",689.0,2864.0,"2,691","3,302","13,111",2785.0,5447.0,26
739,739,IN,Kosciusko County,79344.0,"18,917","13,274",1646.0,5993.0,"5,656","6,878","27,412",9594.0,6949.0,57
740,740,IN,LaGrange County,39330.0,"12,779","5,363",1112.0,2624.0,"2,380","2,874","11,962",2347.0,3018.0,28
741,741,IN,Lake County,484411.0,"113,194","80,104",9850.0,36859.0,"34,784","42,135","168,516",222969.0,74864.0,346
742,742,IN,LaPorte County,110007.0,"23,561","19,692",2050.0,8581.0,"8,224","10,039","39,316",23147.0,16212.0,79
743,743,IN,Lawrence County,45668.0,"9,940","9,142",865.0,3555.0,"3,572","4,418","16,375",2051.0,5629.0,32
744,744,IN,Madison County,129641.0,"28,038","23,714",2440.0,10079.0,"9,699","11,892","46,214",19694.0,20908.0,93
745,745,IN,Marion County,954670.0,"235,211","120,358",20469.0,70985.0,"60,620","71,597","321,447",431505.0,160661.0,682
746,746,IN,Marshall County,46248.0,"11,590","8,261",1008.0,3445.0,"3,366","4,128","15,815",6065.0,5212.0,33
747,747,IN,Martin County,10217.0,"2,279","2,028",198.0,790.0,798,985,"3,643",310.0,1186.0,7
748,748,IN,Miami County,35567.0,"7,490","6,289",651.0,2784.0,"2,641","3,221","12,744",4065.0,5172.0,25
749,749,IN,Monroe County,146917.0,"22,966","19,249",1998.0,12037.0,"9,252","11,071","54,238",24381.0,28177.0,105
750,750,IN,Montgomery County,38346.0,"8,783","6,874",764.0,2938.0,"2,848","3,481","13,475",3182.0,4006.0,27
751,751,IN,Morgan County,70116.0,"15,846","11,874",1379.0,5428.0,"5,315","6,390","24,863",2850.0,7339.0,50
752,752,IN,Newton County,14011.0,"2,954","2,728",257.0,1102.0,"1,102","1,353","5,070",1262.0,1418.0,10
753,753,IN,Noble County,47532.0,"11,604","7,625",1009.0,3573.0,"3,382","4,078","16,332",6295.0,4224.0,34
754,754,IN,Ohio County,5844.0,"1,111","1,291",96.0,473.0,497,616,"2,189",211.0,560.0,4
755,755,IN,Orange County,19489.0,"4,425","3,808",385.0,1499.0,"1,502","1,854","6,902",985.0,2979.0,14
756,756,IN,Owen County,20845.0,"4,393","4,019",382.0,1646.0,"1,669","2,036","7,575",848.0,2597.0,14
757,757,IN,Parke County,16927.0,"3,647","3,281",317.0,1318.0,"1,298","1,602","6,062",956.0,2406.0,12
758,758,IN,Perry County,19102.0,"4,013","3,590",349.0,1496.0,"1,449","1,782","6,869",1160.0,2167.0,13
759,759,IN,Pike County,12410.0,"2,728","2,487",237.0,965.0,980,"1,209","4,449",466.0,1345.0,8
760,760,IN,Porter County,169594.0,"37,424","27,803",3256.0,13130.0,"12,330","14,873","59,980",29129.0,14826.0,121
761,761,IN,Posey County,25540.0,"5,627","4,799",489.0,1986.0,"1,979","2,420","9,130",1073.0,2311.0,18
762,762,IN,Pulaski County,12469.0,"2,779","2,443",241.0,964.0,966,"1,191","4,440",740.0,1494.0,8
763,763,IN,Putnam County,37779.0,"7,400","6,263",643.0,3002.0,"2,737","3,315","13,694",3175.0,3978.0,27
764,764,IN,Randolph County,24851.0,"5,658","5,045",492.0,1908.0,"1,929","2,397","8,799",1532.0,3322.0,17
765,765,IN,Ripley County,28523.0,"6,755","5,085",587.0,2166.0,"2,116","2,583","9,940",1304.0,3117.0,20
766,766,IN,Rush County,16663.0,"3,789","3,056",329.0,1284.0,"1,272","1,552","5,897",753.0,1760.0,11
767,767,IN,St. Joseph County,270771.0,"64,005","42,783",5570.0,20429.0,"18,617","22,569","93,183",75154.0,35068.0,193
768,768,IN,Scott County,23878.0,"5,405","3,975",470.0,1841.0,"1,769","2,131","8,425",1179.0,3642.0,17
769,769,IN,Shelby County,44593.0,"10,170","7,644",885.0,3433.0,"3,332","4,029","15,724",3495.0,5065.0,32
770,770,IN,Spencer County,20327.0,"4,440","3,932",386.0,1586.0,"1,599","1,960","7,299",1066.0,1839.0,14
771,771,IN,Starke County,22935.0,"5,229","4,266",455.0,1764.0,"1,749","2,141","8,107",1356.0,2512.0,16
772,772,IN,Steuben County,34586.0,"7,119","6,983",619.0,2734.0,"2,743","3,388","12,588",2195.0,3638.0,24
773,773,IN,Sullivan County,20690.0,"3,979","3,718",346.0,1655.0,"1,561","1,904","7,575",1724.0,2513.0,15
774,774,IN,Switzerland County,10717.0,"2,645","1,855",230.0,804.0,788,958,"3,691",524.0,1873.0,7
775,775,IN,Tippecanoe County,193048.0,"39,983","22,471",3479.0,14883.0,"11,360","13,470","66,977",47441.0,32114.0,139
776,776,IN,Tipton County,15128.0,"3,135","3,156",272.0,1196.0,"1,224","1,515","5,517",813.0,1250.0,10
777,777,IN,Union County,7037.0,"1,424","1,363",123.0,560.0,560,685,"2,575",351.0,742.0,5
778,778,IN,Vanderburgh County,180974.0,"39,047","30,573",3398.0,14042.0,"13,031","15,856","64,158",29780.0,26349.0,129
779,779,IN,Vermillion County,15479.0,"3,379","3,102",294.0,1203.0,"1,207","1,494","5,542",543.0,2306.0,11
780,780,IN,Vigo County,107386.0,"21,965","17,517",1911.0,8403.0,"7,482","9,113","38,291",15570.0,18824.0,77
781,781,IN,Wabash County,31280.0,"6,512","6,526",566.0,2455.0,"2,451","3,059","11,316",1767.0,3631.0,22
782,782,IN,Warren County,8263.0,"1,855","1,671",161.0,639.0,654,808,"2,948",353.0,796.0,5
783,783,IN,Warrick County,62567.0,"14,921","10,947",1298.0,4744.0,"4,619","5,623","21,753",4900.0,4373.0,44
784,784,IN,Washington County,27943.0,"6,384","4,766",555.0,2150.0,"2,087","2,521","9,850",905.0,3703.0,20
785,785,IN,Wayne County,65936.0,"14,475","12,631",1259.0,5107.0,"5,005","6,176","23,470",7952.0,10094.0,47
786,786,IN,Wells County,28206.0,"6,982","5,164",607.0,2110.0,"2,077","2,553","9,695",1659.0,2344.0,20
787,787,IN,White County,24133.0,"5,647","4,854",491.0,1840.0,"1,866","2,316","8,485",2657.0,2025.0,17
788,788,IN,Whitley County,34074.0,"7,899","6,124",687.0,2606.0,"2,553","3,115","11,961",1604.0,2377.0,24
789,789,IA,Adair County,7063.0,"1,528","1,603",87.0,435.0,371,533,"2,328",291.0,667.0,4
790,790,IA,Adams County,3645.0,768,841,44.0,226.0,196,281,"1,213",137.0,460.0,2
791,791,IA,Allamakee County,13832.0,"3,252","3,143",187.0,830.0,718,"1,037","4,458",1381.0,1581.0,8
792,792,IA,Appanoose County,12437.0,"2,774","2,823",159.0,759.0,652,938,"4,068",636.0,1864.0,7
793,793,IA,Audubon County,5506.0,"1,125","1,362",64.0,343.0,305,444,"1,855",198.0,589.0,3
794,794,IA,Benton County,25642.0,"5,988","4,767",344.0,1557.0,"1,256","1,738","8,202",945.0,2000.0,15
795,795,IA,Black Hawk County,132408.0,"28,810","21,719",1658.0,8215.0,"5,751","7,803","42,283",25446.0,20811.0,78
796,796,IA,Boone County,26346.0,"5,607","4,854",322.0,1643.0,"1,285","1,770","8,611",1525.0,2274.0,15
797,797,IA,Bremer County,24947.0,"5,567","4,886",320.0,1529.0,"1,181","1,660","8,022",1251.0,1547.0,14
798,798,IA,Buchanan County,21199.0,"5,531","3,786",318.0,1240.0,973,"1,349","6,507",844.0,2224.0,12
799,799,IA,Buena Vista County,19874.0,"5,060","3,198",291.0,1175.0,854,"1,163","6,082",8221.0,1932.0,11
800,800,IA,Butler County,14539.0,"3,271","3,247",188.0,885.0,748,"1,075","4,731",510.0,1290.0,8
801,801,IA,Calhoun County,9699.0,"2,083","2,225",119.0,598.0,503,726,"3,194",572.0,1023.0,5
802,802,IA,Carroll County,20154.0,"4,939","4,095",284.0,1199.0,987,"1,398","6,363",1080.0,1576.0,11
803,803,IA,Cass County,12930.0,"2,887","2,997",166.0,788.0,679,982,"4,229",628.0,1594.0,7
804,804,IA,Cedar County,18627.0,"4,117","3,670",236.0,1147.0,932,"1,302","6,060",878.0,1391.0,11
805,805,IA,Cerro Gordo County,42647.0,"8,819","9,286",507.0,2664.0,"2,212","3,146","14,167",4108.0,4316.0,25
806,806,IA,Cherokee County,11321.0,"2,468","2,721",142.0,694.0,610,886,"3,740",793.0,1032.0,6
807,807,IA,Chickasaw County,11964.0,"2,815","2,485",162.0,721.0,604,856,"3,838",546.0,1019.0,7
808,808,IA,Clarke County,9423.0,"2,430","1,743",139.0,552.0,439,612,"2,909",1681.0,1036.0,5
809,809,IA,Clay County,16134.0,"3,652","3,344",210.0,983.0,802,"1,136","5,212",1101.0,1531.0,9
810,810,IA,Clayton County,17556.0,"3,705","4,173",213.0,1087.0,956,"1,381","5,854",740.0,1627.0,10
811,811,IA,Clinton County,46518.0,"10,602","9,160",610.0,2838.0,"2,303","3,224","14,994",4059.0,5727.0,27
812,812,IA,Crawford County,17158.0,"4,323","3,006",248.0,1016.0,776,"1,071","5,307",6010.0,2072.0,10
813,813,IA,Dallas County,90180.0,"25,041","10,813",1441.0,5202.0,"3,422","4,425","26,389",13529.0,4687.0,53
814,814,IA,Davis County,9017.0,"2,647","1,613",152.0,503.0,398,558,"2,648",314.0,1130.0,5
815,815,IA,Decatur County,7890.0,"1,727","1,584",99.0,485.0,369,522,"2,543",598.0,1458.0,4
816,816,IA,Delaware County,17069.0,"4,031","3,292",232.0,1031.0,848,"1,182","5,457",629.0,1521.0,10
817,817,IA,Des Moines County,39138.0,"8,806","8,150",506.0,2390.0,"1,957","2,773","12,674",5037.0,4887.0,23
818,818,IA,Dickinson County,17153.0,"3,288","4,485",189.0,1084.0,972,"1,428","5,875",750.0,1330.0,10
819,819,IA,Dubuque County,96854.0,"22,037","17,409",1268.0,5924.0,"4,505","6,214","30,919",9060.0,10555.0,57
820,820,IA,Emmet County,9253.0,"1,911","1,979",109.0,578.0,471,669,"3,065",1210.0,993.0,5
821,821,IA,Fayette County,19660.0,"4,092","4,227",235.0,1226.0,"1,012","1,436","6,513",1277.0,2203.0,11
822,822,IA,Floyd County,15761.0,"3,640","3,437",209.0,953.0,802,"1,148","5,086",1458.0,1762.0,9
823,823,IA,Franklin County,10124.0,"2,349","2,125",135.0,612.0,512,727,"3,261",1570.0,984.0,6
824,824,IA,Fremont County,6993.0,"1,567","1,584",90.0,426.0,368,529,"2,287",394.0,686.0,4
825,825,IA,Greene County,8981.0,"2,078","1,983",119.0,542.0,461,662,"2,901",522.0,1073.0,5
826,826,IA,Grundy County,12304.0,"2,818","2,569",162.0,747.0,614,872,"3,966",384.0,819.0,7
827,827,IA,Guthrie County,10720.0,"2,401","2,407",138.0,654.0,562,806,"3,503",587.0,1198.0,6
828,828,IA,Hamilton County,14952.0,"3,389","3,065",195.0,912.0,748,"1,056","4,834",1723.0,1230.0,8
829,829,IA,Hancock County,10712.0,"2,325","2,407",133.0,659.0,558,801,"3,523",768.0,902.0,6
830,830,IA,Hardin County,16868.0,"3,367","3,716",193.0,1063.0,883,"1,257","5,654",1396.0,1594.0,10
831,831,IA,Harrison County,14134.0,"3,278","2,785",188.0,858.0,706,988,"4,543",569.0,1347.0,8
832,832,IA,Henry County,20067.0,"4,334","3,806",249.0,1244.0,962,"1,338","6,518",2425.0,2020.0,11
833,833,IA,Howard County,9187.0,"2,278","1,918",131.0,544.0,454,647,"2,895",327.0,921.0,5
834,834,IA,Humboldt County,9547.0,"2,235","2,055",128.0,575.0,483,691,"3,068",688.0,911.0,5
835,835,IA,Ida County,6841.0,"1,656","1,519",95.0,407.0,345,498,"2,178",328.0,693.0,4
836,836,IA,Iowa County,16141.0,"3,758","3,061",216.0,980.0,790,"1,099","5,166",868.0,1177.0,9
837,837,IA,Jackson County,19432.0,"4,331","4,061",249.0,1191.0,999,"1,411","6,338",905.0,2123.0,11
838,838,IA,Jasper County,37147.0,"8,346","7,109",480.0,2277.0,"1,805","2,515","11,979",2527.0,3633.0,22
839,839,IA,Jefferson County,18381.0,"2,858","4,119",164.0,1221.0,951,"1,352","6,429",3562.0,2740.0,11
840,840,IA,Johnson County,151260.0,"30,183","17,736",1737.0,9670.0,"5,659","7,160","48,279",33328.0,22536.0,89
